game_id,player_id,timestamp,tic,x,y,z,angle,momx
5,5,2025-11-05 08:49:43,18041,2131,-1009,-64,264.73,-1,0
5,5,2025-11-05 08:49:44,18076,2126,-986,-64,264.73,-1,0
5,5,2025-11-05 08:49:52,18333,2124,-978,-64,277.03,0,-1
5,5,2025-11-05 08:49:53,18368,2133,-1048,-64,277.03,0,-1
5,5,2025-11-05 08:49:54,18403,2137,-1083,-64,277.03,0,-1
5,5,2025-11-05 08:49:56,18474,2149,-1172,-64,277.03,0,-7
5,5,2025-11-05 08:50:35,19772,608,4485,8,270.00,0,-8
5,5,2025-11-05 08:50:36,19807,607,4297,0,261.21,-1,-2
5,5,2025-11-05 08:50:37,19857,605,4279,0,261.21,-1,-4
5,5,2025-11-05 08:50:38,19892,586,4178,0,245.39,-2,-5
5,5,2025-11-05 08:50:39,19927,528,4043,0,291.09,-1,-1
5,5,2025-11-05 08:50:40,19962,602,3898,0,285.82,2,-8
5,5,2025-11-05 08:50:41,19997,669,3695,0,277.03,1,-4
5,5,2025-11-05 08:50:42,20032,643,3556,0,248.91,-3,-8
